experiment.results.coverage.value,experiment.results.coverage.max,experiment.results.coverage.CV,experiment.results.droplet_size.value,experiment.results.droplet_size.max,experiment.results.droplet_size.CV,model.tank_volume,model.rotors.number,model.nozzles.number,experiment.weather.temperature.min,experiment.weather.temperature.max,experiment.weather.humidity.min,experiment.weather.humidity.max,experiment.weather.velocity.min,experiment.weather.velocity.max,experiment.params.height,experiment.params.flight_speed,experiment.params.spray_volume,plant.name_coffee,plant.name_tea,plant.name_wheat,model.name_AGRAS T20,model.name_AGRAS T30,model.name_AGRAS T40,model.name_JT5L-404,model.nozzles.type_LX8060SZ,model.nozzles.type_SX11001VS,model.nozzles.type_XR110015,model.nozzles.type_full cone,experiment.params.atomization_diameter_coarse,experiment.params.atomization_diameter_fine,experiment.params.atomization_diameter_medium,experiment.params.atomization_diameter_off
-0.13234050505345077,-0.30490064398887656,1.554727560748378,-0.831613124258353,-0.8525485412579629,0.27102714063541816,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.21542433653228074,0.46102781997524533,0.198293827838721,0.28340494310267944,-0.5619563395887294,-0.751679978314983,0.501989308453598,-0.6327943809314543,0.09668814090775835,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.13732761584323855,-0.2300164300458099,1.471203240912539,-0.6605557641865213,-0.7628257654330678,0.28683536058322207,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4342584300776925,0.5444867550952208,0.11545259692664134,0.492158737136624,-0.5523644974889889,-0.7017500550447565,0.07164821011977483,-0.9104119872086506,0.184737563539211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.09776320357758805,-0.30286099613828726,1.4194977095855907,-0.7884839856826615,-0.7274757882046866,0.3379965087779334,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.313180156097918,0.6095441541731186,0.15252371318293467,0.45902321427409304,-0.5627556597637078,-0.5913786457105715,0.31317595350535077,-0.8126148759064565,0.20634248690125584,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.15195647415994987,-0.4505897761738313,0.45872939055962514,-0.805811917175009,-0.841168544255932,-0.4955278157426405,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,1.7910957166028019,-0.8094601303805792,0.13089043038916048,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.206482218794964,-0.44913288485198155,0.5480606392983366,-0.7988309993201971,-0.8559793882679962,-0.47397115217745345,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4002671933251746,0.658518320962271,0.26534303088710826,0.3587290870383966,-0.5707488615134916,-0.759563650410282,1.4757678294049672,-0.6475165267188816,0.1173240361067756,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.18453893131989735,-0.4494242631163518,0.47638881818205975,-0.8520584252440614,-0.7971955006585819,-0.5308807439895479,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3655316229211408,0.5263750070223095,0.08226257226396581,0.3754151896227431,-0.5651536202886428,-0.759563650410282,1.9597817596022518,-0.63805229014125,0.21953448393883473,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.11671422457878186,-0.44855012832324204,0.5286511783079131,-0.8397879283021114,-0.8302020868488604,-0.5004139928174166,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.33253283103730896,0.5008736657356506,0.411084711764741,0.3251793701400846,-0.5523644974889889,-0.6150296619964684,1.7211293464950752,-0.9345983695737095,0.2229921526114555,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1815466648460245,-0.46078801542677816,0.4452859524146183,-0.7627656873624388,-0.8589354305578909,-0.45643839914443446,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3293073852140768,0.681991146464764,0.040641210691014645,0.2480209383316198,-0.5459699360891618,-0.618971498044118,1.7863034994721358,-0.7695000203861345,0.11100332967975537,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1300131866848829,-0.4567087197255991,0.4709796241355479,-0.7135676273262698,-0.8570515279586316,-0.455288710420958,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.2685201370070176,0.37626483899402063,0.20699282623821208,0.49411136616245177,-0.554762458013924,-0.7385405248228182,1.6808747225974794,-0.780015838805725,0.09063171488883638,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.15960337737095784,-0.43019329766793757,0.43597895677576787,-0.8447624540893885,-0.7729651436502202,-0.531168166170417,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4431904338958729,0.39698467878943133,0.28662211927971015,0.40109521984120433,-0.5603576992387725,-0.8160633004265908,1.7719268480801376,-1.0281891535080672,0.12474591090087245,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.1549487406338224,-0.4240743541161692,0.48712765930381036,-0.8053807916067791,-0.8460697542702655,-0.4535641773357429,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.38935029976962104,0.5901283602389576,0.0016964640102150941,0.24216305125413645,-0.550765857139032,-0.5506463398848606,2.0642520930507744,-1.0765619182381845,0.15782500864785648,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.17057502110849132,-0.424948488909279,0.4306493097005286,-0.8649258652804838,-0.8686765854613794,-0.5285813665425944,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3898465222039641,0.4455241636248333,0.2349634518611916,0.5351757462813732,-0.5595583790637942,-0.5125419247575823,2.0498754416587754,-0.9661458248324815,0.07514928764773811,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.14164977852772137,-0.4234915975874297,0.5577653697935484,-0.7745718952309103,-0.7799340516393514,-0.5673833609599314,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.238498679729246,0.5541946520623013,0.10367549140117592,0.22689704250675644,-0.567551580813578,-0.6702153666635609,1.820807462812932,-0.585473198043296,0.19537484996517182,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7763930312247003,1.6181959008525262,-0.25719335089042406,-0.5653765041232882,-0.47051453692195166,0.9415830886031764,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,-1.084234561796909,-0.8094601303805792,0.7915914506351788,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.74480799622271,1.5689529741740118,-0.24860227799302367,-0.5328596872271217,-0.4092800443053702,0.9318107344536246,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.30573681958276855,0.5039164394118998,-0.06789552318571655,0.5060046520470384,-0.5643543001136646,-0.8870163492842812,-1.0324786167857143,-0.6454133630349632,0.9735925583456152,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7993337408577244,1.5969252875535231,-0.18560107674541923,-0.5537692772863088,-0.36899822450006575,0.8343746151389781,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.2737304725676229,0.6376535871822768,0.10474613735803581,0.23476672918660726,-0.557160418538859,-0.6531340771237466,-0.9749720112177199,-0.9661458248324815,0.8554371925582858,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7547822178022863,1.719304158588885,-0.27692099976593687,-0.5629224047348989,-0.5312129596932141,0.9122660261545217,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.24916746206762758,0.5841877068710426,0.2747111830096375,0.4616858902184036,-0.5563610983638807,-0.8213190818234568,-1.1887048952454318,-1.0239828261402308,0.776549490740911,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7241946049582537,1.6627767753011224,-0.2956940849861824,-0.5197766844065825,-0.49008874441669603,0.946756687858821,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.5883354959412996,0.4056783178644286,0.29612410214684665,0.3457707307760858,-0.5579597387138375,-0.5821810282660563,-1.0276863996550478,-0.9840227161457856,0.7228124744275681,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7880296230675388,1.5707012437602315,-0.25886383728714085,-0.6329803095723824,-0.5187761392818424,0.8625419888641563,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.5471490338908025,0.578971523426044,0.20324556538920058,0.35961664568650015,-0.5563610983638807,-0.646564350377664,-1.1791204609840993,-1.0166217532465172,0.6632833125034022,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.7724033425928698,1.5925546135879745,-0.3205127400231172,-0.5659402837125138,-0.4406937372409905,0.9125534483353906,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.26455035753227135,0.36119586459735803,0.36103201328151324,0.42103570413526326,-0.5483678966140969,-0.5716694654723243,-1.0583565892913114,-0.8273370216938833,0.8905204167333494,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.6969317326407465,1.4923204906447256,-0.2298291927727776,-0.47294981499568267,-0.4582308793235277,0.9680259292431396,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4377319871180966,0.5491233626018862,-0.014630886831907218,0.3219841590069118,-0.5499665369640537,-0.7713891585532302,-1.084234561796909,-0.7253335830238531,0.6666749110739983,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.8468775303870357,1.7335816935430106,-0.20652193019001497,-0.4856182740006139,-0.4355627830072344,0.8651287884919789,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.46775344439586825,0.4087210915406778,-0.08408904328323162,0.2993809987685423,-0.5651536202886428,-0.7385405248228182,-1.0276863996550478,-0.7106114372364262,0.7817910521681963,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.722532234694991,1.5756546742545197,-0.34405864351969656,-0.6150388532329368,-0.40335264344428545,1.0387317857369534,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.6275370682544237,0.5547742280006347,0.267484322800829,0.3308005749114067,-0.5563610983638807,-0.5966344271074375,-1.129281402825171,-0.791583239067275,0.7160953473884005,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.543661194367932,1.355955462919608,-0.6231094187426715,-0.6350198651451667,-0.4797043056988267,-0.2943322891342263,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,0.35343057740294653,-0.8094601303805792,0.7915914506351788,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5469859348944577,1.3568295977127178,-0.6408483933363782,-0.6315376970940723,-0.5237998795465348,-0.31991286323158197,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4893391202898034,0.5547742280006347,0.3602290288138678,0.4873659204368649,-0.5515651773140104,-0.6859827108541586,0.1818692041250973,-0.7148177646042625,0.8000924704290108,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5506431494736352,1.4229724637246868,-0.6202457277768711,-0.5974124501933523,-0.42375393012894996,-0.339744993711554,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.30474437471408156,0.4024906502035959,0.35567878349721094,0.3408595729232465,-0.557160418538859,-0.795040174839127,0.09177552206857273,-0.9240825511541184,0.9509305133511768,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4917952421541383,1.3137056145859707,-0.6602578543268017,-0.6055706724844868,-0.4602066796105562,-0.29088322296379626,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.6099211718352349,0.670109839728934,0.18210030774120592,0.3894977868393187,-0.5683509009885563,-0.6386806782823651,0.21253939376136088,-0.615969071460109,0.8991535767312305,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5483158311050675,1.3498365193678397,-0.595029337883575,-0.6603567831550302,-0.46305550793138733,-0.3291103730193952,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3846361866433588,0.7347325568530814,0.18651672231325558,0.24482572719844706,-0.557160418538859,-0.6964942736478906,0.65054803950425,-1.0113638440367219,0.8277097730752945,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5506431494736352,1.4110259548855209,-0.5973362000504698,-0.7099196417489337,-0.5322085179773757,-0.30008073275160946,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3670202902241708,0.5676697926285474,0.04706508643217777,0.33648095025926933,-0.5515651773140104,-0.6334248968854992,0.19145363838642945,-0.8073569666966612,0.7393740466684019,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.5157333739451198,1.3288572843332065,-0.6101432624252986,-0.557699152658258,-0.45463155321925125,-0.25179380636559023,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4094473083605261,0.4174147306156751,0.46742745524452367,0.3147061780924628,-0.5523644974889889,-0.7740170492516633,0.16365877902856565,-0.8063053848547018,0.833832269196241,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.500439567523104,1.3096263188847923,-0.6223139490299494,-0.6386015237120054,-0.44671303578984356,-0.33457139445590883,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.30474437471408156,0.5446316490798043,0.37040016540404247,0.3175463657663941,-0.5563610983638807,-0.6951803282986739,0.6035843116237215,-0.8883287685275101,0.6710575611749635,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4499035115199197,1.3265262582182469,-0.6635988271202354,-0.6832893470343777,-0.5153146597092193,-0.25121896200385174,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.519608688784747,0.43407753884275324,0.2836778428983441,0.32760536377823396,-0.5499665369640537,-0.838400371363271,0.09944306947763862,-0.8084085485386202,0.7446376314630283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4575504147309282,1.2609661487350174,-0.6121319367071042,-0.5905973498647827,-0.47164794173776564,-0.3046794876455161,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.5503744797140346,0.5720166121660463,0.0316745508023081,0.49884501228567035,-0.5539631378389456,-0.516483760805232,0.5048646387319979,-0.5455130880488512,0.7091579866758173,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.144692331184901,0.7440611077427977,-0.6947016928876762,-0.7361685561531315,-0.7569289971345728,0.5679342534732638,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,1.7910957166028019,-0.8094601303805792,0.7915914506351788,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0815222611809214,0.6578131414893046,-0.709974711371944,-0.7740744426521821,-0.7830738893047836,0.637202999062732,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.2360175675575289,0.6301190999839458,0.005711386348442048,0.353167052843615,-0.554762458013924,-0.8370864260140546,1.996202609795315,-0.836801258271515,0.9170585743798977,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1955608612407378,0.8090384606972877,-0.7029745778999879,-0.6635404796588876,-0.7627491840265939,0.5443656346419927,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4389725432039547,0.5162324281014792,0.0020979562440377893,0.4600882846518173,-0.5619563395887294,-0.6439364596792311,1.5764043891489568,-0.5917826890950506,0.9306249686622826,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0439526932311856,0.711718120397738,-0.6997131520778268,-0.6607713269706372,-0.6929835227288136,0.5233838154385436,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.33029983008276387,0.4166902606927588,0.34590913914085897,0.3663029208355465,-0.5555617781889023,-0.7345986887751685,1.8064308114209338,-0.8210275306421292,0.9779531850792391,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2194989930317193,0.7041422855241204,-0.6717921651612749,-0.76409222757238,-0.74493634888075,0.5452279011846002,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.19631977281006177,0.6014300910364542,0.09952673831834077,0.2182581383318823,-0.5523644974889889,-0.8305166992679723,1.4843938202401659,-0.7821190024896434,0.7374359903423467,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.12607378423636,0.7070560681678194,-0.7301000951038177,-0.7277450258200094,-0.6715100963535146,0.5435033680993852,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.23155156564843957,0.5195649897468948,-0.08475819700626881,0.2113351808766747,-0.5619563395887294,-0.8528537702046525,1.9080258145910567,-0.9314436240478321,0.843742784499931,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.2151768303472366,0.7682455036855002,-0.701144997560727,-0.7160714719725326,-0.7841766615580088,0.6144966467740685,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.17696709787067172,0.681556464511014,0.3635747974290576,0.4265977383300449,-0.5619563395887294,-0.7582497050610654,1.7795943954892035,-0.6874766367133263,0.6561036947500619,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.123081517762487,0.6968578289148726,-0.6727467288165417,-0.8308669453902612,-0.7640204353740613,0.5291322590559268,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.4888428978554603,0.4613176079444123,0.03943673398954656,0.3792612770978582,-0.5555617781889023,-0.5230534875513142,1.5275237744161614,-0.8757097864240011,0.7447257249323945,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.088836690339277,0.6811234026388974,-0.6981222126523821,-0.8315965425057281,-0.814242521739686,0.5843173177828063,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.20847722245147432,0.5281137348373091,0.14168342286972282,0.48422987988023264,-0.5707488615134916,-0.8173772457758075,1.4086767895756405,-0.7242820011818941,0.8280621469527591,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1.1839242693978993,0.7647489645130616,-0.6740990273281693,-0.7473114939166323,-0.7970423378456342,0.5423536793759082,0.3183265449658235,-0.7071067811865478,1.6410610523770197,0.33104416373427886,0.6902501035860114,0.3880658236922411,0.32500185841046386,-0.5555617781889023,-0.5335650503450461,1.8754387381025268,-0.8431107493232697,0.8386113399093539,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.7836571741997488,-0.8876571727286956,2.0098953303680642,-1.5055618779186382,-1.46454119295399,0.654160907734013,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,-1.084234561796909,-0.8094601303805792,0.13089043038916048,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7873143887789267,-0.9092191642920688,2.043145964359856,-1.5113323278318795,-1.458353415310894,0.6202450903914516,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.4905796763756615,0.592301770007707,0.101400368742847,0.5545245248100303,-0.5611570194137511,-0.7254010713306533,-1.084234561796909,-0.8567813132687375,0.18306378762125441,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7676984196724276,-0.8864916596712158,2.0399640855089665,-1.51008869638506,-1.3929988430260138,0.5989758490071336,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.4518743264968814,0.645043180396025,0.3950250224118341,0.42541432679924046,-0.5627556597637078,-0.6991221643463236,-1.1359905068081038,-0.5896795254111322,0.02337235102779183,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8016107730429853,-0.882412363970037,2.008702125798981,-1.5115313088633706,-1.3932285872454355,0.5762694967184695,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.4670091107443532,0.5878100564856247,0.17393663232014478,0.26133431805317203,-0.5579597387138375,-0.6321109515362828,-1.1264060725467713,-0.571802634097828,0.09406736019411581,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7919690255160621,-0.9025174642115608,1.9287574196703925,-1.5922512806382518,-1.4215483913595073,0.6777295265652841,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.5372245852039359,0.4847904334469052,-0.047151757771544595,0.42505930333999903,-0.5483678966140969,-0.6229133340917673,-0.9931824363142512,-0.790531657225316,0.190221382007253,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7989509806217651,-0.8579365897629647,2.0831580909097864,-1.4611559443908788,-1.4796277300293608,0.5992632711880026,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.556329148926154,0.45624631848399705,0.06352626801890733,0.34819672441423516,-0.5707488615134916,-0.8567956062523018,-1.0650656932742442,-1.0923356458675706,0.06180312703876851,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7946288179372822,-0.8687175855446514,2.0626349723215522,-1.538178185330551,-1.4312129648565215,0.7340642740156406,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.21542433653228074,0.5499927265093859,0.29036938012872165,0.2692040047330237,-0.5515651773140104,-0.65182013177453,-1.1503671582001023,-1.0933872277095296,0.18616908241641064,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7909716033581045,-0.876293420418269,2.059771281355752,-1.4832262571337642,-1.4043635237467498,0.6797414818313686,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.2476787947645975,0.4174147306156751,0.018291476341551902,0.4074264715310093,-0.5499665369640537,-0.7175173992353544,-1.0353539470641135,-0.7947379845931524,0.09867024396849632,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.772353056409563,-0.8902795771080246,1.93830305622306,-1.4773065714469047,-1.477253706428668,0.5802934072506382,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.5258114692140393,0.5040613333964827,0.18129732327356055,0.5352940874344543,-0.5643543001136646,-0.5940065364090046,-1.1925386689499646,-0.986125879829704,0.2008146216985307,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7610489386193772,-0.9028088424759307,2.0078271091149866,-1.4990618308899295,-1.4414136081988533,0.5779940298036845,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.4141614214867874,0.5765083256881282,0.22679977644013047,0.36541536218744297,-0.5459699360891618,-0.613715716647252,-0.9970162100187842,-0.9787648069359904,0.049888485306998714,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6174201478734859,-1.0333463049136504,1.6598886567702633,-1.5055618779186382,-1.536527715039515,0.8553564343424271,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.3682608463100289,0.553470182139385,0.1870520452916855,0.37517850731658187,-0.5579597387138375,-0.7004361096955399,0.35343057740294653,-0.8094601303805792,0.13089043038916048,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6413582796644678,-1.005373991534139,1.5644322912435897,-1.5512114428932167,-1.4481221394059722,0.8530570568954741,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.34171294607266045,0.6247580225543642,0.45257224259308493,0.3291437987682798,-0.5659529404636213,-0.6373667329331488,0.5039061953058648,-0.9619394974646451,0.18975889129308077,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5894923274506738,-1.052868648626434,1.657184059747007,-1.4585691909814948,-1.5451967302523675,0.8521947903528666,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.36131373222922253,0.6462023322726912,0.07664168099044809,0.36932062023909856,-0.5531638176639672,-0.6807269294572927,0.1349054762445683,-0.7390041469693209,0.09922082815203463,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.5745309950813102,-1.052868648626434,1.6201151711341495,-1.5045503910085583,-1.508039431831201,0.7550460932190891,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.3543666181484152,0.6093992601885352,0.3072320539492749,0.5309746353470167,-0.5691502211635349,-0.6281691154886332,0.3984774184312088,-0.9808679706199084,0.13326895406204609,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.637036116979985,-1.053451405155174,1.7346628097661572,-1.5535494700132368,-1.5570208994119477,0.8553564343424271,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.5297812486887855,0.6631549284689363,0.1878550297593309,0.42736695582506823,-0.5539631378389456,-0.6636456399174785,0.20199651607389518,-0.9650942429905225,0.03667446490207832,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6014613933461647,-1.0254790917756627,1.603967135965887,-1.4803576139297683,-1.4666242072100817,0.9320981566344941,1.0823102528837996,1.4142135623730947,-0.925279103999809,0.39034274463830715,0.5882447384393746,0.1523898824383274,0.2315715180534345,-0.5475685764391185,-0.8370864260140546,0.16845099615923176,-0.7232304193399351,0.05706810306033879,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
